did,snippet_id,var_name,cognitive_complexity,value,pl,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI,MIMS,MISEI,MISM,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR
6,"org.totschnig.myexpenses.sync.SyncAdapter.mergeUpdate(org.totschnig.myexpenses.sync.json.TransactionChange,org.totschnig.myexpenses.sync.json.TransactionChange)",6_tnpu,15,28,Java,0.782609,3,41,7,0.782609,0.782609,36,36,364.352,85,142787,2731.86,275,69,7932.6,1679.84,66.6784,38.9932,33.3277,19.4899,16,1,1,0,29,0.0212766,1,1,0.0212766,1,46,46,30,2
6,"org.totschnig.myexpenses.util.LazyFontSelector.processChar(char[],int,java.lang.StringBuffer)",6_tnpu,46,333,Java,0,0,0,0,0,0,0,0,350.254,70.5833,106129,2241.59,247,68,5896.07,1503.6,67.6108,39.5385,34.7919,20.3461,16,6,6,0,7,0.0217391,1,1,0.0217391,1,45,45,33,3
6,se.emilsjolander.stickylistheaders.StickyListHeadersListView.updateOrClearHeader(int),6_tnpu,10,111,Java,0,0,0,0,0,0,0,0,271.081,31.6818,25942.2,876.338,141,56,1441.24,818.837,81.2132,47.4931,69.8936,40.8734,12,2,2,0,10,0.137931,4,1,0.137931,4,25,31,16,1
6,"weka.estimators.CheckEstimator.printAttributeSummary(int,int)",6_tnpu,14,32,Java,0.953846,3,31,5,0.883721,0.923077,38,36,150.842,17.8571,13294.1,561.185,144,36,738.561,744.469,74.7344,43.7043,60.0379,35.1099,11,1,1,0,1,0.133333,6,6,0.133333,6,39,43,25,2
6,"weka.estimators.EstimatorUtils.getMinMax(weka.core.Instances,int,double[])",6_tnpu,23,21,Java,0,0,0,0,0,0,0,0,275.618,67.6765,77425.2,1816.58,197,56,4301.4,1144.05,73.353,42.8965,65.0194,38.023,11,5,5,0,3,0.229167,11,10,0.229167,11,37,40,25,3
6,weka.gui.beans.ClassifierPerformanceEvaluatorCustomizer.addButtons(),6_tnpu,11,62,Java,0,0,0,0,0,0,0,0,120.768,19.8333,7493.64,382.938,77,30,416.313,377.831,98.3587,57.5197,66.3026,38.7734,1,0,0,0,0,0,0,0,0,0,13,16,9,0
6,weka.gui.beans.ModelPerformanceChart.performRequest(java.lang.String),6_tnpu,8,83,Java,0,0,0,0,0,0,0,0,365.108,40.8696,40581.2,1180.91,162,70,2254.51,992.944,77.3231,45.2182,67.9691,39.748,5,3,3,0,3,0.195122,8,7,0.173913,8,33,35,22,1
6,weka.gui.experiment.GeneratorPropertyIteratorPanel.actionPerformed(java.awt.event.ActionEvent),6_tnpu,14,78,Java,0,0,0,0,0,0,0,0,290.159,30.5217,27830,918.352,155,59,1546.11,911.81,78.3192,45.8007,68.852,40.2643,7,4,3,0,5,0.184211,7,5,0.184211,7,31,35,22,1
7,codestructure,7_first_impression,3,80.892,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,0,0,0.3,6,6,0.3,6,14,15,7,1
7,codestructure,7_thinking_time,3,30.584,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,0,0,0.3,6,6,0.3,6,14,15,7,1
7,codestructure,7_duration,3,118.158,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,0,0,0.3,6,6,0.3,6,14,15,7,1
7,concatlists,7_first_impression,1,132.98,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0.380952,8,8,0.380952,8,13,15,8,2
7,concatlists,7_thinking_time,1,58.054,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0.380952,8,8,0.380952,8,13,15,8,2
7,concatlists,7_duration,1,223.4255,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0.380952,8,8,0.380952,8,13,15,8,2
7,countchildren,7_first_impression,4,109.4495,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0.375,9,9,0.375,9,15,15,8,3
7,countchildren,7_thinking_time,4,21.2235,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0.375,9,9,0.375,9,15,15,8,3
7,countchildren,7_duration,4,138.4415,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0.375,9,9,0.375,9,15,15,8,3
7,histogram,7_first_impression,3,90.7045,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,0,0,0.263158,5,5,0.263158,5,14,15,7,1
7,histogram,7_thinking_time,3,27.044,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,0,0,0.263158,5,5,0.263158,5,14,15,7,1
7,histogram,7_duration,3,125.845,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,0,0,0.263158,5,5,0.263158,5,14,15,7,1
7,parsequerystring,7_first_impression,1,88.7425,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0.380952,8,8,0.380952,8,13,15,8,1
7,parsequerystring,7_thinking_time,1,29.1075,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0.380952,8,8,0.380952,8,13,15,8,1
7,parsequerystring,7_duration,1,126.187,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0.380952,8,8,0.380952,8,13,15,8,1
7,readini,7_first_impression,1,76.223,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0.380952,8,8,0.380952,8,13,15,8,1
7,readini,7_thinking_time,1,23.964,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0.380952,8,8,0.380952,8,13,15,8,1
7,readini,7_duration,1,99.9935,C#,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0.380952,8,8,0.380952,8,13,15,8,1
8,all_forArithmetic,8_correct_and_wrong,4,342.5326,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0,0,0,0,0,11,11,9,0
8,all_forArithmetic,8_correct_and_wrong,4,413.2064,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0,0,0,0,0,11,11,9,0
8,all_forArithmetic,8_correct_and_wrong,4,368.23835,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0,0,0,0,0,11,11,9,0
8,all_forArray,8_correct_and_wrong,4,280.5046,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0,0,0,0,0,12,12,10,0
8,all_forArray,8_correct_and_wrong,4,308.0264,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0,0,0,0,0,12,12,10,0
8,all_forArray,8_correct_and_wrong,4,265.222525,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0,0,0,0,0,12,12,10,0
8,four_aLogic,8_correct_and_wrong,7,222.23525,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,0,0,0,0,0,0,0,7,7,4,0
8,four_aLogicNegative,8_correct_and_wrong,6,255.1184,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,0,0,0,0,0,0,0,8,8,4,0
8,four_aLogicNegative1,8_correct_and_wrong,6,260.782475,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,6,7,1,0
8,four_aLogicNegative2,8_correct_and_wrong,6,286.366324999996,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,6,7,1,0
8,four_aStructure,8_correct_and_wrong,17,180.93445,JavaScript,0.275862,1,3,1,0.289474,0.289474,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,2,0,0,0,0,0,0,0,38,38,18,0
8,four_b1Logic,8_correct_and_wrong,6,258.801475,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,0,0,0,0,0,0,0,9,9,4,0
8,four_bLogic,8_correct_and_wrong,8,329.498,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,0,0,0,0,0,0,0,9,9,4,0
8,four_bStructure,8_correct_and_wrong,23,201.727730000002,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,5,0,0,0,0,0,0,0,38,38,18,0
8,four_cLogic,8_correct_and_wrong,9,422.21905,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,0,0,0,0,0,0,0,9,9,4,0
8,four_cStructure,8_correct_and_wrong,19,181.130875,JavaScript,0.850575,2,14,4,0.842105,0.842105,32,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,3,0,0,0,0,0,0,0,38,38,18,0
8,lp0,8_correct_and_wrong,1,128.61905,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,6,6,5,0
8,lp1,8_correct_and_wrong,1,142.65815,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,6,6,5,0
8,lp2,8_correct_and_wrong,1,139.08445,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,6,6,5,0
8,lp3,8_correct_and_wrong,1,131.056299999999,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,6,6,5,0
8,lp4,8_correct_and_wrong,1,155.705999999999,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,6,6,5,0
8,lp5,8_correct_and_wrong,1,187.135050000001,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,6,6,5,0
8,lp6,8_correct_and_wrong,1,182.24815,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,6,6,5,0
8,three_aLogic,8_correct_and_wrong,6,194.0371,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,0,0,0,0,0,0,0,8,8,4,0
8,three_aLogicNegative,8_correct_and_wrong,5,205.9553,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,0,0,0,0,0,0,0,8,8,4,0
8,three_aLogicNegative1,8_correct_and_wrong,5,284.5954,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,0,0,0,0,0,0,0,8,8,4,0
8,three_aLogicNegative2,8_correct_and_wrong,5,246.35485,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,0,0,0,0,0,0,0,8,8,4,0
8,three_aStructure,8_correct_and_wrong,13,147.1586,JavaScript,0.352941,1,3,1,0.366667,0.366667,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,2,0,0,0,0,0,0,0,30,30,14,0
8,three_b1Logic,8_correct_and_wrong,5,191.908975,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,0,0,0,0,0,0,0,9,9,4,0
8,three_bLogic,8_correct_and_wrong,6,205.197500000001,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,0,0,0,0,0,0,0,9,9,4,0
8,three_bStructure,8_correct_and_wrong,16,175.707750000001,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,0,0,0,0,0,0,0,30,30,14,0
8,three_cLogic,8_correct_and_wrong,7,200.710325,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,0,0,0,0,0,0,0,9,9,4,0
8,three_cStructure,8_correct_and_wrong,14,172.200625000002,JavaScript,0.352941,1,3,1,0.366667,0.366667,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,3,0,0,0,0,0,0,0,30,30,14,0
8,two_aLogic,8_correct_and_wrong,5,127.645175000001,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,0,0,0,0,0,0,0,8,8,4,0
8,two_aLogicNegative,8_correct_and_wrong,4,185.423225,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,0,0,0,0,0,0,0,8,8,4,0
8,two_aLogicNegative1,8_correct_and_wrong,4,219.5936,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,0,0,0,0,0,0,0,8,8,4,0
8,two_aLogicNegative2,8_correct_and_wrong,4,177.72045,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,0,0,0,0,0,0,0,8,8,4,0
8,two_aStructure,8_correct_and_wrong,9,73.4239000000001,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,0,0,0,0,0,0,0,22,22,10,0
8,two_bLogic,8_correct_and_wrong,4,136.33255,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,0,0,0,0,0,0,0,9,9,4,0
8,two_bStructure,8_correct_and_wrong,10,153.6413,JavaScript,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,0,0,0,0,0,0,0,22,22,10,0
9,S1_1:1,9_tr,0,79.11,Java,1,1,1,1,1,1,15,11,98.0162,17,4874.36,287.483,61,26,270.798,286.727,102.5,59.9414,117.26,68.5732,1,0,0,0,0,0.521739,12,5,0.521739,12,11,15,7,2
9,S1_1:1,9_ta,0,135.245,Java,1,1,1,1,1,1,15,11,98.0162,17,4874.36,287.483,61,26,270.798,286.727,102.5,59.9414,117.26,68.5732,1,0,0,0,0,0.521739,12,5,0.521739,12,11,15,7,2
9,S1_1:2,9_tr,0,70.73,Java,0,0,0,0,0,0,0,0,98.0162,16.0556,4377.15,267.585,58,26,243.175,272.626,104.306,60.9977,119.914,70.1254,1,0,0,0,0,0.52381,11,5,0.52381,11,10,14,6,2
9,S1_1:2,9_ta,0,101.92,Java,0,0,0,0,0,0,0,0,98.0162,16.0556,4377.15,267.585,58,26,243.175,272.626,104.306,60.9977,119.914,70.1254,1,0,0,0,0,0.52381,11,5,0.52381,11,10,14,6,2
9,S1_1:3,9_tr,0,82.205,Java,1,1,1,1,1,1,11,11,98.0162,17,4874.36,287.483,61,26,270.798,286.727,102.5,59.9414,114.492,66.9542,1,0,0,0,0,0.421053,8,5,0.421053,8,11,11,7,2
9,S1_1:3,9_ta,0,81.02,Java,1,1,1,1,1,1,11,11,98.0162,17,4874.36,287.483,61,26,270.798,286.727,102.5,59.9414,114.492,66.9542,1,0,0,0,0,0.421053,8,5,0.421053,8,11,11,7,2
9,S1_2:1,9_tr,0,88.14,Java,1,1,1,1,1,1,16,12,118.764,19,6619.4,352.543,71,30,367.744,348.389,100.077,58.5247,113.239,66.2214,1,0,0,0,0,0.5,12,5,0.5,12,12,16,9,2
9,S1_2:1,9_ta,0,92.13,Java,1,1,1,1,1,1,16,12,118.764,19,6619.4,352.543,71,30,367.744,348.389,100.077,58.5247,113.239,66.2214,1,0,0,0,0,0.5,12,5,0.5,12,12,16,9,2
9,S1_2:2,9_ta,0,108.17,Java,1,1,1,1,1,1,16,12,118.764,19,6619.4,352.543,71,30,367.744,348.389,100.077,58.5247,113.239,66.2214,1,0,0,0,0,0.5,12,5,0.5,12,12,16,9,2
9,S1_2:2,9_tr,0,101.62,Java,1,1,1,1,1,1,16,12,118.764,19,6619.4,352.543,71,30,367.744,348.389,100.077,58.5247,113.239,66.2214,1,0,0,0,0,0.5,12,5,0.5,12,12,16,9,2
9,S1_2:3,9_tr,0,84.41,Java,1,1,1,1,1,1,12,12,118.764,19,6619.4,352.543,71,30,367.744,348.389,100.077,58.5247,110.301,64.5036,1,0,0,0,0,0.4,8,5,0.4,8,12,12,9,2
9,S1_2:3,9_ta,0,104.28,Java,1,1,1,1,1,1,12,12,118.764,19,6619.4,352.543,71,30,367.744,348.389,100.077,58.5247,110.301,64.5036,1,0,0,0,0,0.4,8,5,0.4,8,12,12,9,2
9,S2_1:1,9_tr,16,183.55,Java,1,1,6,1,1,1,40,30,213.303,41.1429,30679.4,980.013,135,46,1704.41,745.681,79.8963,46.723,81.3712,47.5855,7,4,4,0,11,0.387755,19,9,0.387755,19,30,40,15,2
9,S2_1:1,9_ta,16,113.67,Java,1,1,6,1,1,1,40,30,213.303,41.1429,30679.4,980.013,135,46,1704.41,745.681,79.8963,46.723,81.3712,47.5855,7,4,4,0,11,0.387755,19,9,0.387755,19,30,40,15,2
9,S2_1:2,9_tr,16,153.24,Java,1,1,6,1,1,1,39,30,213.303,41.1429,30679.4,980.013,135,46,1704.41,745.681,79.8963,46.723,78.6185,45.9757,7,4,4,0,11,0.318182,14,5,0.318182,14,30,39,15,2
9,S2_1:2,9_ta,16,89.51,Java,1,1,6,1,1,1,39,30,213.303,41.1429,30679.4,980.013,135,46,1704.41,745.681,79.8963,46.723,78.6185,45.9757,7,4,4,0,11,0.318182,14,5,0.318182,14,30,39,15,2
9,S2_1:3,9_ta,16,80.97,Java,1,1,6,1,1,1,30,30,213.303,41.1429,30679.4,980.013,135,46,1704.41,745.681,79.8963,46.723,67.9103,39.7136,7,4,4,0,11,0.142857,5,5,0.142857,5,30,30,15,2
9,S2_1:3,9_tr,16,113.28,Java,1,1,6,1,1,1,30,30,213.303,41.1429,30679.4,980.013,135,46,1704.41,745.681,79.8963,46.723,67.9103,39.7136,7,4,4,0,11,0.142857,5,5,0.142857,5,30,30,15,2
9,S2_2:1,9_tr,16,187.26,Java,1,1,6,1,1,1,40,30,225.068,44,34894.8,1067.84,142,48,1938.6,793.065,79.5759,46.5356,78.8082,46.0867,7,4,4,0,11,0.333333,15,5,0.333333,15,30,40,18,2
9,S2_2:1,9_ta,16,140.105,Java,1,1,6,1,1,1,40,30,225.068,44,34894.8,1067.84,142,48,1938.6,793.065,79.5759,46.5356,78.8082,46.0867,7,4,4,0,11,0.333333,15,5,0.333333,15,30,40,18,2
9,S2_2:2,9_tr,16,120.97,Java,1,1,6,1,1,1,39,30,225.068,44,34894.8,1067.84,142,48,1938.6,793.065,79.5759,46.5356,78.1563,45.7055,7,4,4,0,11,0.318182,14,5,0.318182,14,30,39,18,2
9,S2_2:2,9_ta,16,206.93,Java,1,1,6,1,1,1,39,30,225.068,44,34894.8,1067.84,142,48,1938.6,793.065,79.5759,46.5356,78.1563,45.7055,7,4,4,0,11,0.318182,14,5,0.318182,14,30,39,18,2
9,S2_2:3,9_tr,16,153.01,Java,1,1,6,1,1,1,30,30,225.068,44,34894.8,1067.84,142,48,1938.6,793.065,79.5759,46.5356,67.4481,39.4433,7,4,4,0,11,0.142857,5,5,0.142857,5,30,30,18,2
9,S2_2:3,9_ta,16,104.24,Java,1,1,6,1,1,1,30,30,225.068,44,34894.8,1067.84,142,48,1938.6,793.065,79.5759,46.5356,67.4481,39.4433,7,4,4,0,11,0.142857,5,5,0.142857,5,30,30,18,2
9,S3_1:1,9_ta,16,87.09,Java,1,1,6,1,1,1,36,30,311.133,53.4375,64335.5,1605.59,203,61,3574.2,1203.94,77.4052,45.2662,75.6765,44.2552,7,4,4,0,22,0.333333,15,8,0.333333,15,30,36,16,1
9,S3_1:1,9_tr,16,136.66,Java,1,1,6,1,1,1,36,30,311.133,53.4375,64335.5,1605.59,203,61,3574.2,1203.94,77.4052,45.2662,75.6765,44.2552,7,4,4,0,22,0.333333,15,8,0.333333,15,30,36,16,1
9,S3_1:2,9_tr,16,124.64,Java,1,1,6,1,1,1,37,30,311.133,53.4375,64335.5,1605.59,203,61,3574.2,1203.94,77.4052,45.2662,73.5156,42.9916,7,4,4,0,22,0.285714,12,4,0.285714,12,30,37,16,1
9,S3_1:2,9_ta,16,104.8,Java,1,1,6,1,1,1,37,30,311.133,53.4375,64335.5,1605.59,203,61,3574.2,1203.94,77.4052,45.2662,73.5156,42.9916,7,4,4,0,22,0.285714,12,4,0.285714,12,30,37,16,1
9,S3_1:3,9_tr,16,153.84,Java,1,1,6,1,1,1,30,30,311.133,53.4375,64335.5,1605.59,203,61,3574.2,1203.94,77.4052,45.2662,64.3164,37.6119,7,4,4,0,22,0.142857,5,4,0.142857,5,30,30,16,1
9,S3_1:3,9_ta,16,91.495,Java,1,1,6,1,1,1,30,30,311.133,53.4375,64335.5,1605.59,203,61,3574.2,1203.94,77.4052,45.2662,64.3164,37.6119,7,4,4,0,22,0.142857,5,4,0.142857,5,30,30,16,1
9,S3_2:1,9_tr,16,179.61,Java,1,1,6,1,1,1,40,34,374.431,61.9048,76139.7,1796.42,200,71,4229.98,1229.95,75.2664,44.0154,68.2591,39.9176,7,4,4,0,22,0.244444,11,4,0.244444,11,34,40,23,1
9,S3_2:1,9_ta,16,106.91,Java,1,1,6,1,1,1,40,34,374.431,61.9048,76139.7,1796.42,200,71,4229.98,1229.95,75.2664,44.0154,68.2591,39.9176,7,4,4,0,22,0.244444,11,4,0.244444,11,34,40,23,1
9,S3_2:2,9_tr,16,79.05,Java,1,1,6,1,1,1,41,34,374.431,61.9048,76139.7,1796.42,200,71,4229.98,1229.95,75.2664,44.0154,69.1602,40.4445,7,4,4,0,22,0.26087,12,4,0.26087,12,34,41,23,1
9,S3_2:2,9_ta,16,141.04,Java,1,1,6,1,1,1,41,34,374.431,61.9048,76139.7,1796.42,200,71,4229.98,1229.95,75.2664,44.0154,69.1602,40.4445,7,4,4,0,22,0.26087,12,4,0.26087,12,34,41,23,1
9,S3_2:3,9_ta,16,85.83,Java,1,1,6,1,1,1,34,34,374.431,61.9048,76139.7,1796.42,200,71,4229.98,1229.95,75.2664,44.0154,59.9327,35.0484,7,4,4,0,22,0.128205,5,4,0.128205,5,34,34,23,1
9,S3_2:3,9_tr,16,54.63,Java,1,1,6,1,1,1,34,34,374.431,61.9048,76139.7,1796.42,200,71,4229.98,1229.95,75.2664,44.0154,59.9327,35.0484,7,4,4,0,22,0.128205,5,4,0.128205,5,34,34,23,1
9,S4_1:1,9_tr,4,143.095,Java,1,1,5,1,1,1,25,20,234.291,31.8158,25498.1,866.306,142,50,1416.56,801.428,86.5499,50.614,91.5868,53.5595,5,1,1,0,10,0.411765,14,9,0.411765,14,20,25,14,2
9,S4_1:1,9_ta,4,67.065,Java,1,1,5,1,1,1,25,20,234.291,31.8158,25498.1,866.306,142,50,1416.56,801.428,86.5499,50.614,91.5868,53.5595,5,1,1,0,10,0.411765,14,9,0.411765,14,20,25,14,2
9,S4_1:2,9_tr,4,119.315,Java,1,1,5,1,1,1,25,20,234.291,31.8158,25498.1,866.306,142,50,1416.56,801.428,86.5499,50.614,88.6659,51.8514,5,1,1,0,10,0.333333,10,5,0.333333,10,20,25,14,2
9,S4_1:2,9_ta,4,60.22,Java,1,1,5,1,1,1,25,20,234.291,31.8158,25498.1,866.306,142,50,1416.56,801.428,86.5499,50.614,88.6659,51.8514,5,1,1,0,10,0.333333,10,5,0.333333,10,20,25,14,2
9,S4_1:3,9_tr,4,98.62,Java,1,1,5,1,1,1,20,20,234.291,31.8158,25498.1,866.306,142,50,1416.56,801.428,86.5499,50.614,81.6088,47.7245,5,1,1,0,10,0.2,5,5,0.2,5,20,20,14,2
9,S4_1:3,9_ta,4,55.68,Java,1,1,5,1,1,1,20,20,234.291,31.8158,25498.1,866.306,142,50,1416.56,801.428,86.5499,50.614,81.6088,47.7245,5,1,1,0,10,0.2,5,5,0.2,5,20,20,14,2
9,S4_2:1,9_ta,4,84.36,Java,1,1,5,1,1,1,32,27,246.439,38.4,35242.4,1074.92,161,52,1957.91,917.771,80.9833,47.3587,77.6974,45.4371,5,1,1,0,10,0.27027,10,5,0.27027,10,27,32,22,2
9,S4_2:1,9_tr,4,145.29,Java,1,1,5,1,1,1,32,27,246.439,38.4,35242.4,1074.92,161,52,1957.91,917.771,80.9833,47.3587,77.6974,45.4371,5,1,1,0,10,0.27027,10,5,0.27027,10,27,32,22,2
9,S4_2:2,9_tr,4,72.49,Java,1,1,5,1,1,1,32,27,246.439,38.4,35242.4,1074.92,161,52,1957.91,917.771,80.9833,47.3587,77.6974,45.4371,5,1,1,0,10,0.27027,10,5,0.27027,10,27,32,22,2
9,S4_2:2,9_ta,4,50.74,Java,1,1,5,1,1,1,32,27,246.439,38.4,35242.4,1074.92,161,52,1957.91,917.771,80.9833,47.3587,77.6974,45.4371,5,1,1,0,10,0.27027,10,5,0.27027,10,27,32,22,2
9,S4_2:3,9_tr,4,140.08,Java,1,1,5,1,1,1,27,27,246.439,38.4,35242.4,1074.92,161,52,1957.91,917.771,80.9833,47.3587,70.383,41.1596,5,1,1,0,10,0.15625,5,5,0.15625,5,27,27,22,2
9,S4_2:3,9_ta,4,62.29,Java,1,1,5,1,1,1,27,27,246.439,38.4,35242.4,1074.92,161,52,1957.91,917.771,80.9833,47.3587,70.383,41.1596,5,1,1,0,10,0.15625,5,5,0.15625,5,27,27,22,2
